"","created_at","id","id_str","text","source","truncated","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","geo","coordinates","place","contributors","is_quote_status","quote_count","reply_count","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","extended_tweet.full_text","full_tweet_text","joe_mentions","biden_mentions","vote_mentions","america_mentions","country_mentions","ballots_mentions","trump_mentions","republican_mentions","democrat_mentions","maga_mentions","canada_mentions","black_mentions","industry_mentions","hispanic_mentions","elections_mentions","covid_mentions","virus_mentions","healthcare_mentions","health_mentions","people_mentions","women_mentions","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"381","Thu Sep 24 20:56:55 +0000 2020",1309235386242215936,"1309235386242215940","In-person early voting should be easy and convenient for all. The Flint, MI City Clerk's office will be open the la… https://t.co/5nLhnoAfOy","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,406,2227,12666,59473,FALSE,FALSE,NA,"In-person early voting should be easy and convenient for all. The Flint, MI City Clerk's office will be open the last three weekends before Election Day for folks to cast their ballots. It's an example that cities and states across the country should follow.","Inperson early voting should be easy and convenient for all The Flint MI City Clerks office will be open the last three weekends before Election Day for folks to cast their ballots Its an example that cities and states across the country should follow",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1
"382","Thu Sep 24 20:49:47 +0000 2020",1309233591654776832,"1309233591654776833","Michigan — You don’t have to wait until November 3rd to cast your ballot, early voting begins today across the stat… https://t.co/azjUVjFeEQ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,191,998,4467,12657,FALSE,FALSE,FALSE,"Michigan — You don’t have to wait until November 3rd to cast your ballot, early voting begins today across the state.

It's easy and it's important: head to https://t.co/iKOSl3K6fS to make your plan to vote early. https://t.co/KUDDuF8NZW","MichiganYou dont have to wait until November rd to cast your ballot early voting begins today across the state

Its easy and its important head toto make your plan to vote early",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,0,1,1,1,3,2,3
"383","Thu Sep 24 20:33:01 +0000 2020",1309229372344283136,"1309229372344283138","En el Día de la Virgen de las Mercedes, acompaño en solidaridad a todos los defensores de derechos humanos de Cuba,… https://t.co/wxpmFFEMBI","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TRUE,1309229177619578880,"1309229177619578888",939091,"939091","JoeBiden",NA,NA,NA,NA,FALSE,149,594,1344,6767,FALSE,FALSE,NA,"En el Día de la Virgen de las Mercedes, acompaño en solidaridad a todos los defensores de derechos humanos de Cuba, Nicaragua y Venezuela, y rezo por la liberación de todos los presos políticos.","En el Da de la Virgen de las Mercedes acompao en solidaridad a todos los defensores de derechos humanos de Cuba Nicaragua y Venezuela y rezo por la liberacin de todos los presos polticos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"384","Thu Sep 24 20:32:14 +0000 2020",1309229177619578880,"1309229177619578888","On this Feast Day of Our Lady of Mercy, I stand in solidarity with all defenders of human rights from Cuba, Nicarag… https://t.co/B0kyYuWuCA","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,811,2276,6790,37809,FALSE,FALSE,NA,"On this Feast Day of Our Lady of Mercy, I stand in solidarity with all defenders of human rights from Cuba, Nicaragua, and Venezuela — and pray for the freedom of all political prisoners.","On this Feast Day of Our Lady of Mercy I stand in solidarity with all defenders of human rights from Cuba Nicaragua and Venezuelaand pray for the freedom of all political prisoners",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,2,0,1,3,0,3
"385","Thu Sep 24 20:06:00 +0000 2020",1309222572957949952,"1309222572957949952","Florida — I'm counting on you to vote and help us win the battle for the soul of this nation. Ballots are being sen… https://t.co/j3YuwVFWME","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,650,4869,8951,35190,FALSE,FALSE,FALSE,"Florida — I'm counting on you to vote and help us win the battle for the soul of this nation. Ballots are being sent out today across the state — head to https://t.co/uAcduFyKm5 to request yours.","FloridaIm counting on you to vote and help us win the battle for the soul of this nation Ballots are being sent out today across the statehead toto request yours",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,0,0,1,1,1,2,2,1
"386","Thu Sep 24 16:10:00 +0000 2020",1309163181605113856,"1309163181605113857","We are a more just, more equal nation because of Justice Ginsburg. Now it’s up to all of us to carry on her fight. https://t.co/kFJygqQN0t","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,452,2202,10145,39408,FALSE,FALSE,FALSE,NA,"We are a more just more equal nation because of Justice Ginsburg Now its up to all of us to carry on her fight",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0,0,0,2,1,1
"387","Thu Sep 24 03:05:00 +0000 2020",1308965630104616960,"1308965630104616961","Even amidst the profound grief &amp; anger today's decision generated, violence is never &amp; can never be the answer. Tho… https://t.co/3JXAW8nVE6","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4674,8652,17968,113239,FALSE,FALSE,NA,"Even amidst the profound grief &amp; anger today's decision generated, violence is never &amp; can never be the answer. Those who engage in it must be held accountable. Jill &amp; I are keeping the officers shot tonight in Louisville in our prayers. We wish them both a swift &amp; full recovery.","Even amidst the profound griefanger todays decision generated violence is nevercan never be the answer Those who engage in it must be held accountable JillI are keeping the officers shot tonight in Louisville in our prayers We wish them both a swiftfull recovery",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,2,0,2,1,1,2,2
"388","Thu Sep 24 02:40:00 +0000 2020",1308959338384384000,"1308959338384384002","The 200,000 people we've lost to COVID-19 weren't nobodies, Mr. President.

They were our parents and grandparents,… https://t.co/NO7fACnW8a","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,677,4611,10262,30307,FALSE,FALSE,FALSE,"The 200,000 people we've lost to COVID-19 weren't nobodies, Mr. President.

They were our parents and grandparents, sons and daughters, friends and co-workers.

They were Americans. https://t.co/EcdaEiwgUS","Thepeople weve lost to COVID werent nobodies Mr President

They were our parents and grandparents sons and daughters friends and coworkers

They were Americans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,1,0,1,1,1
"389","Thu Sep 24 02:20:00 +0000 2020",1308954305278468096,"1308954305278468096","As Juan Guaidó speaks about the Venezuelan humanitarian crisis and the crimes against humanity perpetrated by Madur… https://t.co/C0mkyurM7R","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2251,4082,3795,14846,FALSE,FALSE,FALSE,"As Juan Guaidó speaks about the Venezuelan humanitarian crisis and the crimes against humanity perpetrated by Maduro, I reaffirm my commitment to stand with the Venezuelan people.

A Biden-Harris administration will always champion democracy and human rights around the world. https://t.co/N2uhrYOBcx","As Juan Guaid speaks about the Venezuelan humanitarian crisis and the crimes against humanity perpetrated by Maduro I reaffirm my commitment to stand with the Venezuelan people

A BidenHarris administration will always champion democracy and human rights around the world",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,0,0,3,0,1,3,1,5
"390","Thu Sep 24 02:07:00 +0000 2020",1308951033826160640,"1308951033826160641","We must continue to speak Breonna Taylor’s name, support her family still in grieving, and never give up on ensurin… https://t.co/0c5izwN3ZS","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1545,9283,8694,44529,FALSE,FALSE,FALSE,"We must continue to speak Breonna Taylor’s name, support her family still in grieving, and never give up on ensuring the full promise of America for every American. https://t.co/KJU21tQq4B","We must continue to speak Breonna Taylors name support her family still in grieving and never give up on ensuring the full promise of America for every American",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,1,0,0,2,0,3
"391","Wed Sep 23 16:57:21 +0000 2020",1308812711652802560,"1308812711652802563","To build our nation back better than before, we have to advance racial equity across the American economy. I’m in C… https://t.co/QAns2dW9yV","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,243,3997,3183,11668,FALSE,FALSE,FALSE,"To build our nation back better than before, we have to advance racial equity across the American economy. I’m in Charlotte, North Carolina, with @CP3 to discuss how we’ll get it done. Tune in. https://t.co/sSA8GZqX5J","To build our nation back better than before we have to advance racial equity across the American economy Im in Charlotte North Carolina withto discuss how well get it done Tune in",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,1,0,1,2,0,3
"392","Wed Sep 23 16:20:00 +0000 2020",1308803310464376832,"1308803310464376833","Asking for money isn’t my favorite part of running for president. But we’re coming up on our final end-of-quarter d… https://t.co/OpHpsDBaJE","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,976,8938,3991,13284,FALSE,FALSE,FALSE,"Asking for money isn’t my favorite part of running for president. But we’re coming up on our final end-of-quarter deadline of the campaign and need your help to hit our goal.

If you’re able, please chip in today: https://t.co/H1rd6fUATL","Asking for money isnt my favorite part of running for president But were coming up on our final endofquarter deadline of the campaign and need your help to hit our goal

If youre able please chip in today",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,0,0,2,0,1,3,1,3
"393","Wed Sep 23 15:25:00 +0000 2020",1308789469131075584,"1308789469131075591","This is our moment to tackle systemic racism head-on and build a nation true to our founding ideals. A nation where… https://t.co/c2Oqc8OBfp","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,234,2460,3394,11557,FALSE,FALSE,FALSE,"This is our moment to tackle systemic racism head-on and build a nation true to our founding ideals. A nation where all men and women are not only created equal — but treated equally. 

Here's how we'll advance racial economic equity: https://t.co/Tjgyn1gR2V","This is our moment to tackle systemic racism headon and build a nation true to our founding ideals A nation where all men and women are not only created equalbut treated equally 

Heres how well advance racial economic equity",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,0,1,1,0,2,1,0,4
"394","Wed Sep 23 14:04:00 +0000 2020",1308769085170229248,"1308769085170229250","I’ve dealt with guys like Donald Trump my whole life.

Guys who look down on you because they’ve got a lot of money… https://t.co/BffKMJYIXb","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2225,17030,16068,68190,FALSE,FALSE,FALSE,"I’ve dealt with guys like Donald Trump my whole life.

Guys who look down on you because they’ve got a lot of money.

Guys who think they’re better than you.

Guys who inherited everything they ever got in life — and then squandered it. https://t.co/o4q5M6VuJC","Ive dealt with guys like Donald Trump my whole life

Guys who look down on you because theyve got a lot of money

Guys who think theyre better than you

Guys who inherited everything they ever got in lifeand then squandered it",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,0,2,1,0,1
